InsurancePlanId,Name,InsuranceCarrierId,InsuranceCarrierName
ip_17414,IU Health Plan,ic_1328,IU Health Plans (Indiana University Health)
ip_17415,California Children's Services (CCS),ic_450,Medi-Cal
ip_17416,Networks By Design,ic_501,Workers' Compensation
ip_17417,CNMI Government Employee Personal Plan,ic_1536,Staywell Insurance
ip_17418,CW100 Plan,ic_1536,Staywell Insurance
ip_17419,CW8020 Plan,ic_1536,Staywell Insurance
ip_17420,Basic Plan,ic_1536,Staywell Insurance
ip_17421,Silver Asia Pacific Plan,ic_1536,Staywell Insurance
ip_17422,Silver Plan,ic_1536,Staywell Insurance
ip_17423,Gold12 Plan,ic_1536,Staywell Insurance
ip_17424,Gold Plan,ic_1536,Staywell Insurance
ip_17425,Bronze 500 Plan,ic_1536,Staywell Insurance
ip_17426,70/30 Plan,ic_1536,Staywell Insurance
ip_17427,Aetna Dental PPO 50 (High Option),ic_212,Aetna
ip_17428,Essential Plan 1 Plus Vision & Dental,ic_366,HealthFirst (NY)
ip_17429,Essential Plan 2 Plus Vision & Dental,ic_366,HealthFirst (NY)
ip_17430,PEPB,ic_1435,HealthScope Benefits
ip_17431,Aetna HealthFund CDHP,ic_300,Aetna
ip_17432,Gold Full PPO 450/30 OffEx,ic_438,Blue Shield of California
ip_17433,MedPlus Medicare Supplement,ic_305,CareFirst Blue Cross Blue Shield  (Health)
ip_17435,SC: Healthy Connections Prime (Dual),ic_675,Molina Healthcare
ip_17436,Aetna Whole Health - MemorialCare,ic_300,Aetna
ip_17437,Anthem Value Plus (HMO),ic_550,Anthem Blue Cross
ip_17438,Anthem Start Smart Plus,ic_550,Anthem Blue Cross
ip_17439,Anthem Heart (HMO SNP),ic_550,Anthem Blue Cross
ip_17440,Anthem ESRD (HMO SNP),ic_550,Anthem Blue Cross
ip_17441,Anthem Diabetes,ic_550,Anthem Blue Cross
ip_17442,Anthem Connect Plus (HMO),ic_550,Anthem Blue Cross
ip_17443,Anthem Breathe (HMO SNP),ic_550,Anthem Blue Cross
ip_17444,Anthem MediBlue ESRD (PPO SNP),ic_550,Anthem Blue Cross
ip_17445,Anthem MediBlue Access (PPO),ic_550,Anthem Blue Cross
ip_17446,Vivity,ic_550,Anthem Blue Cross
ip_17447,Dignity Health EPO/PPO,ic_550,Anthem Blue Cross
ip_17448,Dignity Health Ventura EPO/PPO,ic_550,Anthem Blue Cross
ip_17449,$0 Cost Share HDHP AI-AN,ic_550,Anthem Blue Cross
ip_17450,$0 Cost Share EPO AI-AN,ic_550,Anthem Blue Cross
ip_17451,$0 Cost Share PPO AI-AN,ic_550,Anthem Blue Cross
ip_17452,Anthem Bronze 60 PPO AI-AN,ic_550,Anthem Blue Cross
ip_17453,Anthem MemorialCare Custom PPO,ic_550,Anthem Blue Cross
ip_17454,Core PPO (BlueCard PPO),ic_550,Anthem Blue Cross
ip_17455,Anthem Platinum 90 PPO,ic_550,Anthem Blue Cross
ip_17456,Anthem Platinum 90 EPO,ic_550,Anthem Blue Cross
ip_17457,Anthem Platinum 90 PPO AI-AN,ic_550,Anthem Blue Cross
ip_17458,Anthem Platinum 90 EPO AI-AN,ic_550,Anthem Blue Cross
ip_17459,CalPERS Select Basic PPO Plan,ic_550,Anthem Blue Cross
ip_17460,Silver EPO,ic_550,Anthem Blue Cross
ip_17461,Traditional HMO Plan for CalPERS,ic_550,Anthem Blue Cross
ip_17462,UC Care PPO,ic_550,Anthem Blue Cross
ip_17463,UC Core PPO,ic_550,Anthem Blue Cross
ip_17464,UC Health Savings Plan,ic_550,Anthem Blue Cross
ip_17465,UC High Option Supplement to Medicare,ic_550,Anthem Blue Cross
ip_17466,Anthem Bronze 60 EPO AI-AN,ic_550,Anthem Blue Cross
ip_17467,UCSHIP,ic_550,Anthem Blue Cross
ip_17468,Bronze Full PPO 5100/60 OffEx,ic_438,Blue Shield of California
ip_17469,Bronze Full PPO Savings 4700/40% OffEx,ic_438,Blue Shield of California
ip_17470,Bronze Full PPO Savings 5500/40% OffEx,ic_438,Blue Shield of California
ip_17471,Bronze Tandem PPO 3750/65 OffEx,ic_438,Blue Shield of California
ip_17472,Gold Access+ HMO 1700/30 OffEx,ic_438,Blue Shield of California
ip_17473,Gold Full PPO 1000/35 OffEx,ic_438,Blue Shield of California
ip_17474,Gold Full PPO 750/20 OffEx,ic_438,Blue Shield of California
ip_17475,Gold Local Access+ HMO 500/35 OffEx,ic_438,Blue Shield of California
ip_17476,Gold Tandem PPO 750/30 OffEx,ic_438,Blue Shield of California
ip_17477,Platinum Access+ HMO 0/20 OffEx,ic_438,Blue Shield of California
ip_17478,"Platinum Full PPO 0/10 OffEx ",ic_438,Blue Shield of California
ip_17479,Platinum Access+ HMO 0/30 OffEx,ic_438,Blue Shield of California
ip_17480,Platinum Full PPO 150/15 OffEx,ic_438,Blue Shield of California
ip_17481,Platinum Tandem PPO 0/10 OffEx,ic_438,Blue Shield of California
ip_17482,Silver Full PPO 1300/45 OffEx,ic_438,Blue Shield of California
ip_17483,"Silver Full PPO 1700/40 OffEx ",ic_438,Blue Shield of California
ip_17484,"Silver Full PPO Savings 2000/20% OffEx ",ic_438,Blue Shield of California
ip_17485,Silver Tandem PPO 1700/55 OffEx,ic_438,Blue Shield of California
ip_17486,Tandem PPO Combined Deductible 10-250 90/70,ic_438,Blue Shield of California
ip_17487,Tandem PPO Combined Deductible 15-250 90/70,ic_438,Blue Shield of California
ip_17488,Tandem PPO Combined Deductible 20-200 90/70,ic_438,Blue Shield of California
ip_17489,Tandem PPO Combined Deductible 25-250 80/60,ic_438,Blue Shield of California
ip_17490,Tandem PPO Combined Deductible 25-250 90/60,ic_438,Blue Shield of California
ip_17491,Tandem PPO Combined Deductible Value 10-1000 90/70,ic_438,Blue Shield of California
ip_17492,Tandem PPO No Network Deductible 10 100/50,ic_438,Blue Shield of California
ip_17493,Tandem PPO Split Deductible 10-250 90/70,ic_438,Blue Shield of California
ip_17494,Tandem PPO Split Deductible 20-500 80/60,ic_438,Blue Shield of California
ip_17495,Tandem PPO Split Deductible 25-750 80/60,ic_438,Blue Shield of California
ip_17496,Tandem PPO Savings Embedded Deductible 3000,ic_438,Blue Shield of California
ip_17497,"Tandem PPO Split Deductible 35-1000 80/60 ",ic_438,Blue Shield of California
ip_17498,Basic Full PPO for HSA for Small Business 5500,ic_438,Blue Shield of California
ip_17499,Basic Full PPO for HSA for Small Business 3500,ic_438,Blue Shield of California
ip_17500,Basic Full PPO for Small Business 4500,ic_438,Blue Shield of California
ip_17501,Shield Spectrum PPO 500-90/70,ic_438,Blue Shield of California
ip_17502,Shield Spectrum PPO 1500 80/50,ic_438,Blue Shield of California
ip_17503,"PPO Catastrophic Plan ",ic_438,Blue Shield of California
ip_17504,Enhanced Full PPO for Small Business 1700,ic_438,Blue Shield of California
ip_17505,Enhanced Full PPO for Small Business 1250,ic_438,Blue Shield of California
ip_17506,Enhanced Full PPO for HSA for Small Business 2000,ic_438,Blue Shield of California
ip_17507,Enhanced Full PPO for Core Accounts 1250,ic_438,Blue Shield of California
ip_17508,Seniority Plus Sapphire Premier (HMO),ic_295,Health Net
ip_17509,EnhancedCare PPO,ic_295,Health Net
ip_17510,SCAN Classic (HMO),ic_593,SCAN Health Plan
ip_17511,SCAN Plus (HMO),ic_593,SCAN Health Plan
ip_17512,TRICARE Prime Overseas,ic_377,Tricare
ip_17513,TRICARE Prime Remote Overseas,ic_377,Tricare
ip_17514,TRICARE Select Overseas,ic_377,Tricare
ip_17515,AARP MedicareComplete SecureHorizons Premier (HMO),ic_323,UnitedHealthcare
ip_17516,Heritage Select Advantage,ic_323,UnitedHealthcare
ip_17517,W500 Emergent Wrap,ic_323,UnitedHealthcare
ip_17518,Centene Corporation Employee PPO Plan,ic_295,Health Net
ip_17519,EmblemHealth Bronze HSA,ic_349,EmblemHealth
ip_17520,Health Choice of Michigan,ic_1537,Community Care Associates
ip_17521,CDHP with HSA,ic_324,Anthem Blue Cross Blue Shield
ip_17522,Rochester Regional Health CDHP Medical Plan,ic_557,Excellus Blue Cross Blue Shield
ip_17523,Empire's Premium Care PPO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_17524,Aetna Open Access Managed Choice - NY Tri-State PPO,ic_300,Aetna
ip_17525,Extended Managed Long Term Care,ic_1538,Extended Managed Long Term Care
ip_17526,Geisinger Marketplace Extra PPO,ic_904,Geisinger Health Plan
ip_17527,Geisinger Marketplace Extra HMO,ic_904,Geisinger Health Plan
ip_17528,Select Plus Platinum PPO,ic_323,UnitedHealthcare
ip_17529,Anthem Silver Advantage PPO,ic_550,Anthem Blue Cross
ip_17530,CA: Molina Medi-Cal,ic_675,Molina Healthcare
ip_17531,Lehigh Valley Flex Blue PPO,ic_565,Highmark Blue Shield
ip_17532,My Lehigh Valley Flex Blue HMO,ic_565,Highmark Blue Shield
ip_17533,Valley Preferred,ic_1539,Lehigh Valley Health Network Health Plan
ip_17534,My Direct Blue Lehigh Valley EPO,ic_565,Highmark Blue Shield
ip_17535,My Priority Blue Flex HMO,ic_565,Highmark Blue Shield
ip_17536,Partners Select,ic_573,"Blue Cross Blue Shield of Massachusetts "
ip_17537,Empire EPO 5500 X for HSA Bronze ST INN Pediatric Dental Dep 25 - EPO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_17538,Cigna SureFit,ic_307,Cigna
ip_17540,Medicare HMO Blue FlexRx (HMO-POS),ic_573,"Blue Cross Blue Shield of Massachusetts "
ip_17541,Massachusetts Behavioral Health Partnership (MBHP),ic_669,MassHealth
ip_17542,CHA Choice Plan,ic_1540,Cambridge Health Alliance (CHA)
ip_17543,CHA Option Plan,ic_1540,Cambridge Health Alliance (CHA)
ip_17544,HealthPartners Prepaid Medical Assistance Plan (PMAP),ic_570,HealthPartners
ip_17545,HealthPartners MinnesotaCare,ic_570,HealthPartners
ip_17546,HealthPartners Inspire (SNBC),ic_570,HealthPartners
ip_17547,Medicare Supplement Plans,ic_315,Humana
ip_17548,IBEW Local 103,ic_346,Union Plans
ip_17549,Massachusetts Laborers' Health & Welfare Fund,ic_1541,Massachusetts Laborers' Health & Welfare Fund
ip_17550,MassHealth Limited,ic_669,MassHealth
ip_17551,Premium Assistance,ic_669,MassHealth
ip_17553,WPS Individual Plan,ic_1333,WPS Health Plan
ip_17554,Sentry,ic_501,Workers' Compensation
ip_17555,PMA Companies,ic_501,Workers' Compensation
ip_17556,The Heartford,ic_501,Workers' Compensation
ip_17557,Cove Risk Services,ic_501,Workers' Compensation
ip_17558,Commonwealth of Mass,ic_501,Workers' Compensation
ip_17559,City of Somerville,ic_501,Workers' Compensation
ip_17560,Berkshire Hathaway GUARD Insurance Company,ic_501,Workers' Compensation
ip_17561,Atlantic Charter Insurance Company,ic_501,Workers' Compensation
ip_17562,Arbella Insurance Company,ic_501,Workers' Compensation
ip_17563,AIM Mutual,ic_501,Workers' Compensation
ip_17564,BlueCare HMO,ic_565,Highmark Blue Shield
ip_17565,BlueCare HMO Plus,ic_565,Highmark Blue Shield
ip_17566,AffordaBlue,ic_565,Highmark Blue Shield
ip_17567,myBlue Access,ic_565,Highmark Blue Shield
ip_17568,BlueCare Custom PPO,ic_565,Highmark Blue Shield
ip_17569,myBlue Access Catastrophic,ic_565,Highmark Blue Shield
ip_17571,Blue Essentials HMO,ic_509,Blue Cross Blue Shield of Texas
ip_17572,GHI HMO Select: FEHB High Option,ic_349,EmblemHealth
ip_17573,Managed Long Term Services and Supports (MLTSS) - HealthChoice Illinois Medicaid,ic_965,Meridian Health Plan
ip_17574,State Employees' PPO Plan,ic_638,Florida Blue: Blue Cross Blue Shield of Florida
ip_17575,Standard PPO Option,ic_638,Florida Blue: Blue Cross Blue Shield of Florida
ip_17576,Health Investor (HI) PPO Option,ic_638,Florida Blue: Blue Cross Blue Shield of Florida
ip_17577,State of New Jersey Department of Labor and Workforce Development,ic_501,Workers' Compensation
ip_17578,Blue Premier HMO,ic_509,Blue Cross Blue Shield of Texas
ip_17579,Silver Pro EPO,ic_366,HealthFirst (NY)
ip_17580,EPO Select 35/55,ic_349,EmblemHealth
ip_17581,EPO Value HDHP,ic_349,EmblemHealth
ip_17582,HMO 15/35 Platinum,ic_349,EmblemHealth
ip_17583,VIP Gold Plus (HMO),ic_349,EmblemHealth
ip_17584,VIP Value HMO,ic_349,EmblemHealth
ip_17585,QHP Silver Plan,ic_680,BMC HealthNet Plan
ip_17586,Connecticut Department of Labor,ic_501,Workers' Compensation
ip_17587,TriNet Blue Shield PPO 700,ic_438,Blue Shield of California
ip_17588,Bronze EPO HSA $3200 Gated - Metro,ic_330,UnitedHealthcare Oxford
ip_17589,Bronze EPO HSA $5000 Gated - Metro,ic_330,UnitedHealthcare Oxford
ip_17590,Bronze EPO HSA $6550 Gated - Metro,ic_330,UnitedHealthcare Oxford
ip_17591,Populytics,ic_1539,Lehigh Valley Health Network Health Plan
ip_17592,Delta Dental of WI (DeltaVision),ic_539,EyeMed
ip_17593,Group Vision Service (GVS),ic_539,EyeMed
ip_17594,Express Scripts,ic_539,EyeMed
ip_17595,Vision Plan (Alcatel Lucent),ic_539,EyeMed
ip_17596,AT&T,ic_539,EyeMed
ip_17597,Ameritas,ic_539,EyeMed
ip_17598,EmblemHealth Vision Services Program,ic_539,EyeMed
ip_17599,Eyemed Vision Care (Emory),ic_539,EyeMed
ip_17600,Fallon Health,ic_539,EyeMed
ip_17601,Active Vision Care Plan (Johnson & Johnson),ic_539,EyeMed
ip_17602,New York State Vision Plan,ic_539,EyeMed
ip_17603,JPMorgan Chase Vision Plan,ic_539,EyeMed
ip_17604,Smiths Group,ic_539,EyeMed
ip_17605,State of Tennessee (Basic and Expanded),ic_539,EyeMed
ip_17606,Team Care,ic_539,EyeMed
ip_17607,Time Warner,ic_539,EyeMed
ip_17608,U.S. Bank Vision Care,ic_539,EyeMed
ip_17609,Western Growers Assurance Trust,ic_539,EyeMed
ip_17610,Meijer Vision,ic_539,EyeMed
ip_17611,Target Optical,ic_539,EyeMed
ip_17612,NHP Prime PPO,ic_617,Neighborhood Health Plan (Massachusetts)
ip_17613,CareLink PPO,ic_616,Tufts Health Plan
ip_17614,Senior Care Options Plan (HMO D-SNP),ic_616,Tufts Health Plan
ip_17615,Navigator (POS),ic_616,Tufts Health Plan
ip_17616,EPO,ic_616,Tufts Health Plan
ip_17617,Uniformed Services Family Health Plan,ic_616,Tufts Health Plan
ip_17618,Acadia Insurance,ic_501,Workers' Compensation
ip_17619,Chubb,ic_501,Workers' Compensation
ip_17620,Cook & Company Insurance Services,ic_501,Workers' Compensation
ip_17621,MeadowBrook Agency,ic_501,Workers' Compensation
ip_17622,MEMIC,ic_501,Workers' Compensation
ip_17623,MIIA,ic_501,Workers' Compensation
ip_17624,US Department of Labor - Massachusetts,ic_501,Workers' Compensation
ip_17625,City of Boston,ic_501,Workers' Compensation
ip_17626,City of Newton,ic_501,Workers' Compensation
ip_17627,City of Waltham,ic_501,Workers' Compensation
ip_17628,UA Local 777 Plumbers and Pipefitters,ic_242,Union Plans
ip_17629,I.U.B.A. Local 1 CT Health Fund,ic_242,Union Plans
ip_17630,New England Electrical Workers Benefit Fund,ic_242,Union Plans
ip_17631,Teamsters Local Union 1035,ic_242,Union Plans
ip_17632,Teamsters Local Union 559,ic_242,Union Plans
ip_17633,Medi-Cal Access Program (MCAP),ic_450,Medi-Cal
ip_17634,Blue Essentials Access HMO,ic_509,Blue Cross Blue Shield of Texas
ip_17635,US Department of Labor,ic_501,Workers' Compensation
ip_17636,Blue Value Silver,ic_793,Blue Cross Blue Shield of Alabama
ip_17637,Indiana: Hoosier Healthwise (HHW - Medicaid),ic_1078,CareSource
ip_17638,Indiana: Healthy Indiana Plan (HIP - Medicaid),ic_1078,CareSource
ip_17639,AARP MedicareComplete Plan 4 (HMO),ic_323,UnitedHealthcare
ip_17640,MI01 HMO - Platinum,ic_1542,Sutter Health Plus
ip_17641,MI02 HMO - Gold,ic_1542,Sutter Health Plus
ip_17642,MI03 HMO - Silver,ic_1542,Sutter Health Plus
ip_17643,MI04 HMO - Bronze,ic_1542,Sutter Health Plus
ip_17644,Standard Plan - MS38 HMO - Platinum,ic_1542,Sutter Health Plus
ip_17645,Standard Plan - MS50 HMO - Platinum,ic_1542,Sutter Health Plus
ip_17646,Standard Plan - MS41 HMO - Platinum,ic_1542,Sutter Health Plus
ip_17647,Standard Plan - MS47 HMO - Gold,ic_1542,Sutter Health Plus
ip_17648,Standard Plan - MS53 HMO - Gold,ic_1542,Sutter Health Plus
ip_17649,Standard Plan - MS42 HMO - Gold,ic_1542,Sutter Health Plus
ip_17650,Standard Plan - MS54 HMO - Silver,ic_1542,Sutter Health Plus
ip_17651,Standard Plan - SD27 HDHP HMO - Silver,ic_1542,Sutter Health Plus
ip_17652,Standard Plan - MS56 HMO - Bronze,ic_1542,Sutter Health Plus
ip_17653,Standard Plan - SD18 HDHP HMO - Bronze,ic_1542,Sutter Health Plus
ip_17654,Plus Plan - MS38 Plus HMO - Platinum,ic_1542,Sutter Health Plus
ip_17655,Plus Plan - MS50 Plus HMO - Platinum,ic_1542,Sutter Health Plus
ip_17656,Plus Plan - MS41 Plus HMO - Platinum,ic_1542,Sutter Health Plus
ip_17657,Plus Plan - MS47 Plus HMO - Gold,ic_1542,Sutter Health Plus
ip_17658,Plus Plan - MS53 Plus HMO - Gold,ic_1542,Sutter Health Plus
ip_17659,Plus Plan - MS42 Plus HMO - Gold,ic_1542,Sutter Health Plus
ip_17660,Plus Plan - MS54 Plus HMO - Silver,ic_1542,Sutter Health Plus
ip_17661,Plus Plan - SD27 Plus HDHP HMO - Silver,ic_1542,Sutter Health Plus
ip_17662,Plus Plan - MS56 Plus HMO - Bronze,ic_1542,Sutter Health Plus
ip_17663,Plus Plan - SD18 Plus HDHP HMO - Bronze,ic_1542,Sutter Health Plus
ip_17664,Western Preferred Advantage,ic_550,Anthem Blue Cross
ip_17665,Texas Department of Insurance Worker's Compensation,ic_501,Workers' Compensation
ip_17666,Gold Full PPO 1200/35 OffEx,ic_438,Blue Shield of California
ip_17667,Gold Pro EPO,ic_366,HealthFirst (NY)
ip_17668,Bronze Pro EPO,ic_366,HealthFirst (NY)
ip_17669,Platinum Pro EPO,ic_366,HealthFirst (NY)
ip_17670,Platinum Pro Plus EPO,ic_366,HealthFirst (NY)
ip_17671,Gold Pro Plus EPO,ic_366,HealthFirst (NY)
ip_17672,Silver Pro Plus EPO,ic_366,HealthFirst (NY)
ip_17673,Bronze Pro Plus EPO,ic_366,HealthFirst (NY)
ip_17674,IBEW Local 363,ic_346,Union Plans
ip_17675,BronzePlus - B2,ic_1026,MetroPlus Health Plan
ip_17676,HMO Preferred Plus,ic_349,EmblemHealth
ip_17677,WellCare Premier (PPO),ic_418,Wellcare
ip_17678,Blue Cross Community Centennial,ic_1096,Blue Cross Blue Shield of New Mexico
ip_17679,Blue Advantage Security HMO 200,ic_509,Blue Cross Blue Shield of Texas
ip_17680,UT Connect,ic_304,Blue Cross Blue Shield
ip_17681,TX: CHIP Perinate,ic_1298,Aetna Better Health
ip_17682,TX: Medicaid (STAR),ic_1298,Aetna Better Health
ip_17683,TX: Medicaid - STAR Kids,ic_1298,Aetna Better Health
ip_17684,TX: Children's Health Insurance Program (CHIP),ic_1298,Aetna Better Health
ip_17685,Denver Health Medicaid Choice (DHMC),ic_1316,Denver Health Medical Plan
ip_17686,Clover Health Classic Plus (HMO),ic_1306,Clover Health
ip_17687,Clover Health Value (HMO),ic_1306,Clover Health
ip_17688,Clover Health Choice Value (PPO),ic_1306,Clover Health
ip_17689,Clover Health Choice (PPO),ic_1306,Clover Health
ip_17690,STAR Kids,ic_518,Texas Children's Health Plan
ip_17691,Nevada Medicaid,ic_324,Anthem Blue Cross Blue Shield
ip_17692,Dental PPO Plan for Federal Employees (FEDVIP),ic_212,Aetna
ip_17693,Catastrophic Plan,ic_1543,Friday Health Plans
ip_17694,Bronze Basic Plans,ic_1543,Friday Health Plans
ip_17695,Bronze Simple HSA Plan,ic_1543,Friday Health Plans
ip_17696,Silver Plans,ic_1543,Friday Health Plans
ip_17697,Gold Plans,ic_1543,Friday Health Plans
ip_17698,EmblemHealth Bronze,ic_349,EmblemHealth
ip_17699,EmblemHealth Gold,ic_349,EmblemHealth
ip_17700,EmblemHealth Gold Choice,ic_349,EmblemHealth
ip_17701,EmblemHealth Gold Plus 1,ic_349,EmblemHealth
ip_17702,EmblemHealth Gold Premier 1,ic_349,EmblemHealth
ip_17703,EmblemHealth Gold Value,ic_349,EmblemHealth
ip_17704,EmblemHealth HMO 35/55,ic_349,EmblemHealth
ip_17705,EmblemHealth HMO Plus,ic_349,EmblemHealth
ip_17706,EmblemHealth Platinum,ic_349,EmblemHealth
ip_17707,EmblemHealth Platinum Choice,ic_349,EmblemHealth
ip_17708,EmblemHealth Silver Choice,ic_349,EmblemHealth
ip_17709,EmblemHealth Silver Plus,ic_349,EmblemHealth
ip_17710,EmblemHealth Silver Plus 1,ic_349,EmblemHealth
ip_17711,EmblemHealth Silver Premier,ic_349,EmblemHealth
ip_17712,EmblemHealth Silver Premier 1,ic_349,EmblemHealth
ip_17713,HIP HMO Preferred,ic_349,EmblemHealth
ip_17714,HIP Select PPO,ic_337,EmblemHealth (formerly known as HIP)
ip_17715,HIP Select EPO,ic_337,EmblemHealth (formerly known as HIP)
ip_17716,Managed Long Term Care (MLTC),ic_349,EmblemHealth
ip_17717,EmblemHealth Silver,ic_349,EmblemHealth
ip_17718,STAR Kids - Medicaid,ic_512,Community First Health Plans
ip_17719,Silver EPO w/ HSA,ic_550,Anthem Blue Cross
ip_17720,Anthem Touch (HMO SNP),ic_550,Anthem Blue Cross
ip_17721,Blue Shield Bronze 60 HDHP PPO,ic_438,Blue Shield of California
ip_17722,Blue Shield Bronze 60 HDHP PPO AI-AN,ic_438,Blue Shield of California
ip_17723,Blue Shield Trio Medicare (HMO),ic_438,Blue Shield of California
ip_17724,County of San Bernardino Shield Signature,ic_438,Blue Shield of California
ip_17725,PPO Savings Plans,ic_438,Blue Shield of California
ip_17726,Silver 70 Off Exchange PPO,ic_438,Blue Shield of California
ip_17727,Seniority Plus Amber II Premier,ic_295,Health Net
ip_17728,SCAN Classic II,ic_593,SCAN Health Plan
ip_17729,AARP MedicareComplete SecureHorizons Focus (HMO),ic_323,UnitedHealthcare
ip_17730,UnitedHealthcare MedicareComplete Assure (PPO),ic_323,UnitedHealthcare
ip_17731,DC Healthcare Alliance,ic_388,AmeriGroup
ip_17732,BlueChoice Opt-Out Plus Open Access POS,ic_305,CareFirst Blue Cross Blue Shield  (Health)
ip_17733,BlueCard Program,ic_305,CareFirst Blue Cross Blue Shield  (Health)
ip_17734,Medicare Advantage Standard Plan DC (HMO),ic_385,Kaiser Permanente
ip_17735,Medicare Advantage Standard Plan MD (HMO),ic_385,Kaiser Permanente
ip_17736,Medicare Advantage High Plan DC (HMO),ic_385,Kaiser Permanente
ip_17737,Medicare Advantage High Plan MD (HMO),ic_385,Kaiser Permanente
ip_17738,Cigna Connect 0-4 (HMO),ic_307,Cigna
ip_17739,Complete HMO,ic_1544,AllWays Health Partners
ip_17740,Complete HMO with Care Complement,ic_1544,AllWays Health Partners
ip_17741,Complete HMO HSA,ic_1544,AllWays Health Partners
ip_17742,Choice Easy Tier HMO,ic_1544,AllWays Health Partners
ip_17743,Complete PPO Plus,ic_1544,AllWays Health Partners
ip_17744,Complete PPO Plus with Care Complement,ic_1544,AllWays Health Partners
ip_17745,Complete PPO Plus HSA,ic_1544,AllWays Health Partners
ip_17746,Choice Easy Tier HMO with Care Complement,ic_1544,AllWays Health Partners
ip_17747,AARP MedicareComplete Choice Essential (Regional PPO),ic_323,UnitedHealthcare
ip_17748,AARP MedicareComplete Choice Plan 2 (Regional PPO),ic_323,UnitedHealthcare
ip_17749,UnitedHealthcare Assisted Living Plan (PPO SNP),ic_323,UnitedHealthcare
ip_17750,Gold PPO - Non-Gated (Freedom Network),ic_330,UnitedHealthcare Oxford
ip_17751,Blue Choice Select Value Choice,ic_451,Blue Cross Blue Shield of Illinois
ip_17752,Blue Distinction Total Care Benefit Differential,ic_451,Blue Cross Blue Shield of Illinois
ip_17753,BlueEdge HSA and BlueEdge HCA,ic_451,Blue Cross Blue Shield of Illinois
ip_17754,PPO Value Choice,ic_451,Blue Cross Blue Shield of Illinois
ip_17755,CA Aetna Whole Health,ic_300,Aetna
ip_17756,Arizona Complete Health-Complete Care (Medicaid),ic_1545,Arizona Complete Health
ip_17757,Empire Silver EPO - Blue Priority,ic_336,Empire Blue Cross Blue Shield (Health)
ip_17758,Blue Shield Promise AdvantageOptimum Plan (Medicare),ic_438,Blue Shield of California
ip_17759,Blue Shield Promise Coordinated Choice Plan (Medicare),ic_438,Blue Shield of California
ip_17760,Blue Shield Promise Medi-Cal,ic_438,Blue Shield of California
ip_17761,Blue Shield Promise Cal MediConnect Plan,ic_438,Blue Shield of California
ip_17762,Blue Shield Promise Total Dual Plan (Medicare),ic_438,Blue Shield of California
ip_17763,Empire MediBlue Dual Advantage Select (HMO SNP),ic_230,Empire Blue Cross Blue Shield (Dental)
ip_17764,BayCarePlus Complete (HMO),ic_1546,BayCarePlus Medicare Advantage
ip_17765,BayCarePlus Rewards (HMO),ic_1546,BayCarePlus Medicare Advantage
ip_17766,IBM Enhanced PPO with HSA,ic_324,Anthem Blue Cross Blue Shield
ip_17767,SWH Whole Health FIDA Plan,ic_629,Senior Whole Health
ip_17768,Empire Bronze Blue Access GEPO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_17769,Empire Bronze Blue Access EPO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_17770,Empire Bronze Blue Access HMO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_17771,Empire Gold Blue Access EPO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_17772,Empire Gold Blue Access GEPO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_17773,Empire Gold Healthy New York Blue Access HMO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_17774,Empire Platinum Blue Access EPO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_17775,Empire Platinum Blue Access GEPO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_17776,Empire Silver Blue Access EPO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_17777,Empire Silver Blue Access GEPO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_17778,Empire Gold Pathway EPO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_17779,AFA Choice POS II 2500 HSA 100/80 CY,ic_300,Aetna
ip_17780,Platinum 90 HMO,ic_420,Chinese Community Health Plan
ip_17781,Silver 70 HMO,ic_420,Chinese Community Health Plan
ip_17782,Bronze 60 HMO,ic_420,Chinese Community Health Plan
ip_17783,CA Silver 73 HMO,ic_295,Health Net
ip_17784,CA Silver 87 HMO,ic_295,Health Net
ip_17785,CA Silver 94 HMO,ic_295,Health Net
ip_17786,CA Silver 73 HMO,ic_385,Kaiser Permanente
ip_17787,CA Silver 87 HMO,ic_385,Kaiser Permanente
ip_17788,CA Silver 94 HMO,ic_385,Kaiser Permanente
ip_17789,Platinum 90 HMO,ic_1530,L.A. Care Health Plan
ip_17790,Gold 80 HMO,ic_1530,L.A. Care Health Plan
ip_17791,Silver 70 HMO,ic_1530,L.A. Care Health Plan
ip_17792,Silver 73 HMO,ic_1530,L.A. Care Health Plan
ip_17793,Silver 87 HMO,ic_1530,L.A. Care Health Plan
ip_17794,Silver 94 HMO,ic_1530,L.A. Care Health Plan
ip_17795,Bronze 60 HMO,ic_1530,L.A. Care Health Plan
ip_17796,Minimum Coverage HMO,ic_1530,L.A. Care Health Plan
ip_17797,Valley Health Plan Silver 73 HMO,ic_861,Valley Health Plan
